FormPage,FormReferenceNumber,XPath
6,18,/VALUATION_RESPONSE/PARTIES/APPRAISER/APPRAISER_LICENSE/@_ExpirationDate
6,19,/VALUATION_RESPONSE/PROPERTY/@_StreetAddress
6,20a,/VALUATION_RESPONSE/PROPERTY/@_City
6,20b,/VALUATION_RESPONSE/PROPERTY/@_State
6,20c,/VALUATION_RESPONSE/PROPERTY/@_PostalCode
6,21,/VALUATION_RESPONSE/VALUATION/@PropertyAppraisedValueAmount
6,22,/VALUATION_RESPONSE/PARTIES/MANAGEMENT_COMPANY_EXTENSION/MANAGEMENT_COMPANY_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORMAPPRAISALDATASET']/MANAGEMENT_COMPANY_EXTENSION_SECTION_DATA/MANAGEMENT_COMPANY/@GSEManagementCompanyName
6,23,/VALUATION_RESPONSE/PARTIES/LENDER/@_UnparsedName
6,26,/VALUATION_RESPONSE/PARTIES/LENDER/CONTACT_DETAIL/CONTACT_POINT[@_Type='Email']/@_Value
6,27,/VALUATION_RESPONSE/PARTIES/SUPERVISOR/@_Name
6,28,/VALUATION_RESPONSE/PARTIES/SUPERVISOR/@_CompanyName
6,29,/VALUATION_RESPONSE/PARTIES/SUPERVISOR/@_StreetAddress
6,30a,/VALUATION_RESPONSE/PARTIES/SUPERVISOR/@_City
6,30b,/VALUATION_RESPONSE/PARTIES/SUPERVISOR/@_State
6,30c,/VALUATION_RESPONSE/PARTIES/SUPERVISOR/@_PostalCode
6,31,/VALUATION_RESPONSE/PARTIES/SUPERVISOR/CONTACT_DETAIL/CONTACT_POINT[@_Type='Phone']/@_Value
6,32,/VALUATION_RESPONSE/PARTIES/SUPERVISOR/CONTACT_DETAIL/CONTACT_POINT[@_Type='Email']/@_Value
6,33,/VALUATION_RESPONSE/REPORT/@SupervisorReportSignedDate
6,34,/VALUATION_RESPONSE/PARTIES/SUPERVISOR/APPRAISER_LICENSE[@_Type='Certificate']/@_Identifier
6,35,/VALUATION_RESPONSE/PARTIES/SUPERVISOR/APPRAISER_LICENSE[@_Type='License']/@_Identifier
6,36,/VALUATION_RESPONSE/PARTIES/SUPERVISOR/APPRAISER_LICENSE/@_State
6,37,/VALUATION_RESPONSE/PARTIES/SUPERVISOR/APPRAISER_LICENSE/@_ExpirationDate
6,38,/VALUATION_RESPONSE/PARTIES/SUPERVISOR/INSPECTION[@AppraisalInspectionPropertyType='Subject' and @AppraisalInspectionType='None']
6,39,/VALUATION_RESPONSE/PARTIES/SUPERVISOR/INSPECTION[@AppraisalInspectionPropertyType='Subject' and @AppraisalInspectionType='ExteriorOnly']
6,40,/VALUATION_RESPONSE/PARTIES/SUPERVISOR/INSPECTION[@AppraisalInspectionPropertyType='Subject' and @AppraisalInspectionType='ExteriorOnly']/@InspectionDate
6,41,/VALUATION_RESPONSE/PARTIES/SUPERVISOR/INSPECTION[@AppraisalInspectionPropertyType='Subject' and @AppraisalInspectionType='ExteriorAndInterior']
6,42,/VALUATION_RESPONSE/PARTIES/SUPERVISOR/INSPECTION[@AppraisalInspectionPropertyType='Subject' and @AppraisalInspectionType='ExteriorAndInterior']/@InspectionDate
6,43,/VALUATION_RESPONSE/PARTIES/SUPERVISOR/INSPECTION[@AppraisalInspectionPropertyType='Comparable' and @AppraisalInspectionType='None']
6,44,/VALUATION_RESPONSE/PARTIES/SUPERVISOR/INSPECTION[@AppraisalInspectionPropertyType='Comparable' and @AppraisalInspectionType='ExteriorOnly']
6,45,/VALUATION_RESPONSE/PARTIES/SUPERVISOR/INSPECTION[@AppraisalInspectionPropertyType='Comparable' and @AppraisalInspectionType='ExteriorOnly']/@InspectionDate
All,226,/VALUATION_RESPONSE/REPORT/FORM/@AppraisalReportContentIdentifier
na,na,/VALUATION_RESPONSE/PROPERTY/@_VfdLongitudeNumber
na,na,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1..N']/LOCATION/@VfdLatitudeNumber
na,na,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1..N']/LOCATION/@VfdPropertyStreetAddress
na,na,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1..N']/LOCATION/@VfdPropertyCity
na,na,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1..N']/LOCATION/@VfdPropertyState
na,na,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1..N']/LOCATION/@VfdPropertyPostalCode
na,na,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1..N']/LOCATION/@VfdPropertyCounty
na,na,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1..N']/LOCATION/@VfdPropertyStreetAddress2
na,na,/VALUATION_RESPONSE/PROPERTY/@_VfdLatitudeNumber
na,na,/VALUATION_RESPONSE/PROPERTY/@_VfdStreetAddress
na,na,/VALUATION_RESPONSE/PROPERTY/@_VfdCity
na,na,/VALUATION_RESPONSE/PROPERTY/@_VfdState
na,na,/VALUATION_RESPONSE/PROPERTY/@_VfdPostalCode
na,na,/VALUATION_RESPONSE/PROPERTY/@_VfdCounty
na,na,/VALUATION_RESPONSE/PROPERTY/@_VfdStreetAddress2
na,na,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1..N']/LOCATION/@VfdLongitudeNumber
