FormPage,FormReferenceNumber,XPath
2,65a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/SALE_PRICE_ADJUSTMENT[@_Type='View']/@_Amount
2,66a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/SALE_PRICE_ADJUSTMENT[@_Type='DesignStyle']/@_Description
2,67a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/SALE_PRICE_ADJUSTMENT[@_Type='DesignStyle']/@_Amount
2,68a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/SALE_PRICE_ADJUSTMENT[@_Type='Quality']/@_Description
2,69a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/SALE_PRICE_ADJUSTMENT[@_Type='Quality']/@_Amount
2,70a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/SALE_PRICE_ADJUSTMENT[@_Type='Age']/@_Description
2,71a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/SALE_PRICE_ADJUSTMENT[@_Type='Age']/@_Amount
2,72a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/SALE_PRICE_ADJUSTMENT[@_Type='Condition']/@_Description
2,73a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/SALE_PRICE_ADJUSTMENT[@_Type='Condition']/@_Amount
2,74a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/SALE_PRICE_ADJUSTMENT[@_Type='Other' and @_TypeOtherDescription='RoomAboveGradeLine1']/@_Amount
2,78a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/SALE_PRICE_ADJUSTMENT[@_Type='Other' and @_TypeOtherDescription='RoomAboveGradeLine2']/@_Amount
2,79a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/SALE_PRICE_ADJUSTMENT[@_Type='GrossLivingArea']/@_Description
2,80a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/SALE_PRICE_ADJUSTMENT[@_Type='GrossLivingArea']/@_Amount
2,e-18a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/SALE_PRICE_ADJUSTMENT[@_Type='BasementArea']/@_Description
2,82a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/SALE_PRICE_ADJUSTMENT[@_Type='BasementArea']/@_Amount
2,e-21a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/SALE_PRICE_ADJUSTMENT[@_Type='BasementFinish']/@_Description
2,84a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/SALE_PRICE_ADJUSTMENT[@_Type='BasementFinish']/@_Amount
2,85a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/SALE_PRICE_ADJUSTMENT[@_Type='FunctionalUtility']/@_Description
2,86a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/SALE_PRICE_ADJUSTMENT[@_Type='FunctionalUtility']/@_Amount
2,87a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/SALE_PRICE_ADJUSTMENT[@_Type='HeatingCooling']/@_Description
2,88a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/SALE_PRICE_ADJUSTMENT[@_Type='HeatingCooling']/@_Amount
2,89a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/SALE_PRICE_ADJUSTMENT[@_Type='EnergyEfficient']/@_Description
2,90a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/SALE_PRICE_ADJUSTMENT[@_Type='EnergyEfficient']/@_Amount
2,91a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/SALE_PRICE_ADJUSTMENT[@_Type='CarStorage']/@_Description
2,92a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/SALE_PRICE_ADJUSTMENT[@_Type='CarStorage']/@_Amount
2,93a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/SALE_PRICE_ADJUSTMENT[@_Type='PorchDeck']/@_Description
2,94a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/SALE_PRICE_ADJUSTMENT[@_Type='PorchDeck']/@_Amount
2,52b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='SalesConcessions']/@_Description
2,53b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='SalesConcessions']/@_Amount
2,e-26b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='FinancingConcessions']/@_Description
2,55b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='FinancingConcessions']/@_Amount
2,e-29b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='DateOfSale']/@_Description
2,57b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='DateOfSale']/@_Amount
2,e-14b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='Location']/@_Description
2,59b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='Location']/@_Amount
2,60b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='PropertyRights']/@_Description
2,61b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='PropertyRights']/@_Amount
2,62b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='SiteArea']/@_Description
2,63b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='SiteArea']/@_Amount
2,e-5b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='View']/@_Description
2,65b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='View']/@_Amount
2,66b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='DesignStyle']/@_Description
2,67b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='DesignStyle']/@_Amount
2,68b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='Quality']/@_Description
2,69b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='Quality']/@_Amount
2,70b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='Age']/@_Description
2,71b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='Age']/@_Amount
2,72b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='Condition']/@_Description
2,73b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='Condition']/@_Amount
2,74b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='Other' and @_TypeOtherDescription='RoomAboveGradeLine1']/@_Amount
2,78b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='Other' and @_TypeOtherDescription='RoomAboveGradeLine2']/@_Amount
2,79b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='GrossLivingArea']/@_Description
2,80b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='GrossLivingArea']/@_Amount
2,e-18b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='BasementArea']/@_Description
2,82b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='BasementArea']/@_Amount
2,e-21b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='BasementFinish']/@_Description
2,84b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='BasementFinish']/@_Amount
2,85b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='FunctionalUtility']/@_Description
2,86b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='FunctionalUtility']/@_Amount
2,87b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='HeatingCooling']/@_Description
2,88b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='HeatingCooling']/@_Amount
2,89b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='EnergyEfficient']/@_Description
2,90b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='EnergyEfficient']/@_Amount
2,91b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='CarStorage']/@_Description
2,92b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='CarStorage']/@_Amount
2,93b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='PorchDeck']/@_Description
2,94b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/SALE_PRICE_ADJUSTMENT[@_Type='PorchDeck']/@_Amount
2,52b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='SalesConcessions']/@_Description
2,53c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='SalesConcessions']/@_Amount
2,e-26c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='FinancingConcessions']/@_Description
2,55c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='FinancingConcessions']/@_Amount
2,e-29c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='DateOfSale']/@_Description
2,57c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='DateOfSale']/@_Amount
2,e-14c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='Location']/@_Description
2,59c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='Location']/@_Amount
2,60c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='PropertyRights']/@_Description
2,61c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='PropertyRights']/@_Amount
2,62c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='SiteArea']/@_Description
2,63c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='SiteArea']/@_Amount
2,e-5c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='View']/@_Description
2,65c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='View']/@_Amount
2,66c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='DesignStyle']/@_Description
2,67c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='DesignStyle']/@_Amount
2,68c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='Quality']/@_Description
2,69c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='Quality']/@_Amount
2,70c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='Age']/@_Description
2,71c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='Age']/@_Amount
2,72c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='Condition']/@_Description
2,73c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='Condition']/@_Amount
2,74c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='Other' and @_TypeOtherDescription='RoomAboveGradeLine1']/@_Amount
2,78c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='Other' and @_TypeOtherDescription='RoomAboveGradeLine2']/@_Amount
2,79c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='GrossLivingArea']/@_Description
2,80c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='GrossLivingArea']/@_Amount
2,e-18c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='BasementArea']/@_Description
2,82c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='BasementArea']/@_Amount
2,e-21c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='BasementFinish']/@_Description
2,84c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='BasementFinish']/@_Amount
2,85c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='FunctionalUtility']/@_Description
2,86c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='FunctionalUtility']/@_Amount
2,87c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='HeatingCooling']/@_Description
2,88c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='HeatingCooling']/@_Amount
2,89c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='EnergyEfficient']/@_Description
2,90c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='EnergyEfficient']/@_Amount
2,91c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='CarStorage']/@_Description
2,92c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='CarStorage']/@_Amount
2,93c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='PorchDeck']/@_Description
2,94c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/SALE_PRICE_ADJUSTMENT[@_Type='PorchDeck']/@_Amount
2,e-5a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/COMPARISON_VIEW_OVERALL_RATING_EXTENSION/COMPARISON_VIEW_OVERALL_RATING_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/COMPARISON_VIEW_OVERALL_RATING_EXTENSION_SECTION_DATA/COMPARISON_VIEW_OVERALL_RATING/@GSEViewOverallRatingType
2,e-6a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/COMPARISON_VIEW_DETAIL_EXTENSION/COMPARISON_VIEW_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/COMPARISON_VIEW_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_VIEW_DETAIL[@_SequenceIdentifier='1']/@GSEViewType
2,e-5b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/COMPARISON_VIEW_OVERALL_RATING_EXTENSION/COMPARISON_VIEW_OVERALL_RATING_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/COMPARISON_VIEW_OVERALL_RATING_EXTENSION_SECTION_DATA/COMPARISON_VIEW_OVERALL_RATING/@GSEViewOverallRatingType
2,e-6b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/COMPARISON_VIEW_DETAIL_EXTENSION/COMPARISON_VIEW_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/COMPARISON_VIEW_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_VIEW_DETAIL[@_SequenceIdentifier='1']/@GSEViewType
2,e-5c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/COMPARISON_VIEW_OVERALL_RATING_EXTENSION/COMPARISON_VIEW_OVERALL_RATING_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/COMPARISON_VIEW_OVERALL_RATING_EXTENSION_SECTION_DATA/COMPARISON_VIEW_OVERALL_RATING/@GSEViewOverallRatingType
2,e-6c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/COMPARISON_VIEW_DETAIL_EXTENSION/COMPARISON_VIEW_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/COMPARISON_VIEW_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_VIEW_DETAIL[@_SequenceIdentifier='1']/@GSEViewType
2,e-17a,"/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/COMPARISON_DETAIL_EXTENSION/COMPARISON_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/COMPARISON_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_DETAIL/@GSEAgeEstimationIndicator,N|Y"
2,e-17b,"/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/COMPARISON_DETAIL_EXTENSION/COMPARISON_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/COMPARISON_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_DETAIL/@GSEAgeEstimationIndicator,N|Y"
2,e-17c,"/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/COMPARISON_DETAIL_EXTENSION/COMPARISON_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/COMPARISON_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_DETAIL/@GSEAgeEstimationIndicator,N|Y"
2,72a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/COMPARISON_DETAIL_EXTENSION/COMPARISON_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/COMPARISON_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_DETAIL/@GSEOverallConditionType
